Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,,,
Serie A,Temporada2017,Jornada 14,Udinese,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 14,Sassuolo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 14,Empoli,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2017,Jornada 14,Pescara,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 14,Crotone,1,0,1,"0,0002573","0,0401051","0,6307225"
Serie A,Temporada2017,Jornada 14,SSD Palermo,1,0,5,"0,1750437","-0,1346813","0,4559361"
Serie A,Temporada2017,Jornada 15,Juventus,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 15,Roma,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 15,Milan,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 15,Napoli,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 15,Lazio,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 15,Atalanta,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 15,Torino,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 15,Fiorentina,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 15,Sampdoria,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 15,Inter,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 15,Genoa,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 15,Cagliari,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 15,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 15,Udinese,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 15,Sassuolo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 15,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 15,Empoli,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 15,Pescara,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 15,Crotone,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2017,Jornada 15,SSD Palermo,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 16,Juventus,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 16,Roma,2,1,0,"-0,3534308","0,3937932","0,9844106"
Serie A,Temporada2017,Jornada 16,Milan,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 16,Napoli,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 16,Lazio,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 16,Atalanta,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 16,Fiorentina,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 16,Torino,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 16,Inter,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 16,Chievo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 16,Sampdoria,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 16,Udinese,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 16,Genoa,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 16,Cagliari,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 16,Sassuolo,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 16,Bologna,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2017,Jornada 16,Empoli,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 16,Crotone,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 16,Pescara,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 16,SSD Palermo,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 17,Juventus,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2017,Jornada 17,Roma,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 17,Napoli,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 17,Lazio,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 17,Milan,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2017,Jornada 17,Atalanta,5,0,0,"-0,2171965","0,2575589","0,8481763"
Serie A,Temporada2017,Jornada 17,Inter,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 17,Fiorentina,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 17,Torino,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 17,Chievo,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2017,Jornada 17,Udinese,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 17,Genoa,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 17,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 17,Bologna,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2017,Jornada 17,Cagliari,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 17,Sassuolo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 17,Empoli,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 17,Crotone,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 17,SSD Palermo,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 17,Pescara,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 18,Juventus,1,0,6,"0,2187403","-0,1783779","0,4122395"
Serie A,Temporada2017,Jornada 18,Roma,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 18,Milan,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 18,Napoli,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 18,Lazio,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 18,Atalanta,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 18,Inter,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 18,Torino,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 18,Fiorentina,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 18,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 18,Udinese,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 18,Genoa,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 18,Sampdoria,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 18,Cagliari,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 18,Bologna,4,0,5,"0,0447258","-0,0043634","0,586254"
Serie A,Temporada2017,Jornada 18,Sassuolo,6,0,2,"-0,1732426","0,213605","0,8042224"
Serie A,Temporada2017,Jornada 18,Empoli,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 18,SSD Palermo,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 18,Pescara,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 18,Crotone,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2017,Jornada 19,Juventus,0,0,7,"0,3058762","-0,2655138","0,3251036"
Serie A,Temporada2017,Jornada 19,Roma,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2017,Jornada 19,Napoli,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 19,Lazio,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 19,Milan,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 19,Atalanta,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 19,Inter,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 19,Fiorentina,1,0,7,"0,2624369","-0,2220745","0,3685429"
Serie A,Temporada2017,Jornada 19,Torino,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 19,Udinese,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 19,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 19,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 19,Genoa,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 19,Cagliari,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 19,Bologna,0,0,7,"0,3058762","-0,2655138","0,3251036"
Serie A,Temporada2017,Jornada 19,Sassuolo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 19,Empoli,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 19,SSD Palermo,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 19,Crotone,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2017,Jornada 19,Pescara,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 20,Juventus,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 20,Roma,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 20,Napoli,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 20,Lazio,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 20,Milan,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 20,Inter,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 20,Atalanta,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 20,Fiorentina,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2017,Jornada 20,Torino,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 20,Cagliari,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 20,Udinese,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 20,Chievo,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2017,Jornada 20,Sampdoria,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 20,Bologna,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 20,Genoa,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 20,Sassuolo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 20,Empoli,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2017,Jornada 20,SSD Palermo,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 20,Crotone,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 20,Pescara,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 21,Juventus,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2017,Jornada 21,Roma,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 21,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 21,Lazio,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 21,Inter,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 21,Atalanta,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 21,Milan,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 21,Fiorentina,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 21,Torino,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 21,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 21,Cagliari,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 21,Udinese,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 21,Chievo,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2017,Jornada 21,Sassuolo,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 21,Genoa,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 21,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 21,Empoli,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 21,Crotone,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 21,SSD Palermo,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 21,Pescara,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 22,Juventus,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 22,Roma,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 22,Napoli,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 22,Inter,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 22,Lazio,6,0,5,"-0,0421528","0,0825152","0,6731326"
Serie A,Temporada2017,Jornada 22,Atalanta,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 22,Fiorentina,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 22,Milan,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 22,Torino,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 22,Udinese,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2017,Jornada 22,Chievo,1,0,5,"0,1750437","-0,1346813","0,4559361"
Serie A,Temporada2017,Jornada 22,Bologna,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 22,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 22,Cagliari,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 22,Genoa,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 22,Sassuolo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 22,Empoli,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 22,Crotone,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 22,SSD Palermo,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 22,Pescara,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 23,Juventus,2,0,0,"-0,0868786","0,127241","0,7178584"
Serie A,Temporada2017,Jornada 23,Roma,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 23,Napoli,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 23,Lazio,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 23,Inter,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 23,Atalanta,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 23,Milan,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 23,Fiorentina,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2017,Jornada 23,Torino,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 23,Sampdoria,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 23,Chievo,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 23,Udinese,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 23,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 23,Sassuolo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 23,Cagliari,4,0,1,"-0,1300606","0,170423","0,7610404"
Serie A,Temporada2017,Jornada 23,Genoa,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 23,Empoli,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 23,SSD Palermo,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 23,Crotone,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 23,Pescara,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 24,Juventus,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 24,Roma,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 24,Napoli,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 24,Inter,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 24,Atalanta,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 24,Lazio,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 24,Milan,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2017,Jornada 24,Fiorentina,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 24,Torino,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 24,Sampdoria,2,0,0,"-0,0868786","0,127241","0,7178584"
Serie A,Temporada2017,Jornada 24,Chievo,2,0,6,"0,175301","-0,1349386","0,4556788"
Serie A,Temporada2017,Jornada 24,Udinese,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 24,Sassuolo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 24,Bologna,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 24,Cagliari,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 24,Genoa,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2017,Jornada 24,Empoli,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 24,SSD Palermo,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 24,Crotone,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2017,Jornada 24,Pescara,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 25,Juventus,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 25,Roma,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2017,Jornada 25,Napoli,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2017,Jornada 25,Inter,1,0,1,"0,0002573","0,0401051","0,6307225"
Serie A,Temporada2017,Jornada 25,Atalanta,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 25,Lazio,6,0,3,"-0,129546","0,1699084","0,7605258"
Serie A,Temporada2017,Jornada 25,Milan,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 25,Fiorentina,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 25,Torino,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 25,Sampdoria,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 25,Chievo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 25,Sassuolo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 25,Udinese,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 25,Cagliari,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 25,Bologna,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2017,Jornada 25,Genoa,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 25,Empoli,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 25,SSD Palermo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 25,Crotone,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2017,Jornada 25,Pescara,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 26,Juventus,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2017,Jornada 26,Roma,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2017,Jornada 26,Napoli,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 26,Atalanta,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 26,Lazio,7,0,4,"-0,1292887","0,1696511","0,7602685"
Serie A,Temporada2017,Jornada 26,Inter,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 26,Milan,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 26,Fiorentina,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 26,Torino,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 26,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 26,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 26,Cagliari,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 26,Sassuolo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 26,Udinese,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 26,Bologna,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2017,Jornada 26,Genoa,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 26,Empoli,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 26,SSD Palermo,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2017,Jornada 26,Crotone,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 26,Pescara,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2017,Jornada 27,Juventus,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2017,Jornada 27,Roma,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2017,Jornada 27,Napoli,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 27,Lazio,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 27,Atalanta,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2017,Jornada 27,Inter,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2017,Jornada 27,Milan,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 27,Fiorentina,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 27,Torino,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 27,Sampdoria,3,0,5,"0,0881651","-0,0478027","0,5428147"
Serie A,Temporada2017,Jornada 27,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 27,Sassuolo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 27,Cagliari,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 27,Udinese,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 27,Genoa,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 27,Bologna,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2017,Jornada 27,Empoli,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2017,Jornada 27,SSD Palermo,2,0,0,"-0,0868786","0,127241","0,7178584"
Serie A,Temporada2017,Jornada 27,Crotone,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2017,Jornada 27,Pescara,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2017,Jornada 28,Juventus,5,0,4,"-0,0424101","0,0827725","0,6733899"
Serie A,Temporada2017,Jornada 28,Roma,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2017,Jornada 28,Napoli,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2017,Jornada 28,Lazio,5,1,0,"-0,4837487","0,5241111","1,1147285"
Serie A,Temporada2017,Jornada 28,Inter,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2017,Jornada 28,Atalanta,2,0,2,"0,0005146","0,0398478","0,6304652"
