Liga,Temporada,Jornada,Equipo,Cambios realizados portero partido,Cambios realizados centrocampista partido,Cambios realizados delantero partido,Y LAMBDA,EXP LAMBDA
Serie A,Temporada2017,Jornada 21,Inter,0,4,3,"0,4635225","1,5896637248"
Serie A,Temporada2017,Jornada 21,Atalanta,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 21,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 21,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 21,Torino,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 21,Bologna,0,6,2,"0,4674158","1,5958648261"
Serie A,Temporada2017,Jornada 21,Cagliari,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 21,Udinese,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 21,Chievo,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 21,Sassuolo,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 21,Genoa,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 21,Sampdoria,0,7,0,"0,3620412","1,4362581146"
Serie A,Temporada2017,Jornada 21,Empoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 21,Crotone,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 21,SSD Palermo,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 21,Pescara,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 22,Juventus,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 22,Roma,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 22,Napoli,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 22,Inter,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 22,Lazio,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 22,Atalanta,0,1,5,"0,4934563","1,6379677556"
Serie A,Temporada2017,Jornada 22,Fiorentina,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 22,Milan,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 22,Torino,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 22,Udinese,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 22,Chievo,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 22,Bologna,0,3,5,"0,5688971","1,7663179048"
Serie A,Temporada2017,Jornada 22,Sampdoria,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2017,Jornada 22,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 22,Genoa,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 22,Sassuolo,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 22,Empoli,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2017,Jornada 22,Crotone,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 22,SSD Palermo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 22,Pescara,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 23,Juventus,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 23,Roma,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 23,Napoli,0,6,3,"0,5389633","1,7142287997"
Serie A,Temporada2017,Jornada 23,Lazio,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 23,Inter,0,8,0,"0,3997616","1,491469089"
Serie A,Temporada2017,Jornada 23,Atalanta,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 23,Milan,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 23,Fiorentina,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2017,Jornada 23,Torino,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 23,Sampdoria,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 23,Chievo,0,3,6,"0,6404446","1,8973242422"
Serie A,Temporada2017,Jornada 23,Udinese,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 23,Bologna,2,1,3,"0,7547897","2,1271641337"
Serie A,Temporada2017,Jornada 23,Sassuolo,0,1,6,"0,5650038","1,7594544686"
Serie A,Temporada2017,Jornada 23,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 23,Genoa,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 23,Empoli,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 23,SSD Palermo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 23,Crotone,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 23,Pescara,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 24,Juventus,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 24,Roma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 24,Napoli,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 24,Inter,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2017,Jornada 24,Atalanta,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 24,Lazio,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2017,Jornada 24,Milan,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 24,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 24,Torino,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 24,Sampdoria,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 24,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 24,Udinese,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 24,Sassuolo,0,1,6,"0,5650038","1,7594544686"
Serie A,Temporada2017,Jornada 24,Bologna,0,0,5,"0,4557359","1,5773337159"
Serie A,Temporada2017,Jornada 24,Cagliari,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 24,Genoa,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 24,Empoli,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 24,SSD Palermo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 24,Crotone,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 24,Pescara,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 25,Juventus,0,7,0,"0,3620412","1,4362581146"
Serie A,Temporada2017,Jornada 25,Roma,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 25,Napoli,0,3,4,"0,4973496","1,6443572856"
Serie A,Temporada2017,Jornada 25,Inter,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 25,Atalanta,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2017,Jornada 25,Lazio,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 25,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 25,Fiorentina,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 25,Torino,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 25,Sampdoria,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2017,Jornada 25,Chievo,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2017,Jornada 25,Sassuolo,0,3,6,"0,6404446","1,8973242422"
Serie A,Temporada2017,Jornada 25,Udinese,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 25,Cagliari,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2017,Jornada 25,Bologna,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 25,Genoa,0,6,1,"0,3958683","1,4856736414"
Serie A,Temporada2017,Jornada 25,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 25,SSD Palermo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 25,Crotone,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2017,Jornada 25,Pescara,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 26,Juventus,0,4,3,"0,4635225","1,5896637248"
Serie A,Temporada2017,Jornada 26,Roma,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 26,Napoli,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 26,Atalanta,0,1,5,"0,4934563","1,6379677556"
Serie A,Temporada2017,Jornada 26,Lazio,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2017,Jornada 26,Inter,0,8,0,"0,3997616","1,491469089"
Serie A,Temporada2017,Jornada 26,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 26,Fiorentina,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 26,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 26,Sampdoria,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2017,Jornada 26,Chievo,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2017,Jornada 26,Cagliari,0,5,2,"0,4296954","1,5367893462"
Serie A,Temporada2017,Jornada 26,Sassuolo,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 26,Udinese,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 26,Bologna,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 26,Genoa,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 26,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 26,SSD Palermo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 26,Crotone,0,0,5,"0,4557359","1,5773337159"
Serie A,Temporada2017,Jornada 26,Pescara,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 27,Juventus,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 27,Roma,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 27,Napoli,0,4,3,"0,4635225","1,5896637248"
Serie A,Temporada2017,Jornada 27,Lazio,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2017,Jornada 27,Atalanta,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 27,Inter,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 27,Milan,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 27,Fiorentina,0,0,5,"0,4557359","1,5773337159"
Serie A,Temporada2017,Jornada 27,Torino,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 27,Sampdoria,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 27,Chievo,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 27,Sassuolo,0,2,6,"0,6027242","1,8270893838"
Serie A,Temporada2017,Jornada 27,Cagliari,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2017,Jornada 27,Udinese,0,3,5,"0,5688971","1,7663179048"
Serie A,Temporada2017,Jornada 27,Genoa,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 27,Bologna,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 27,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 27,SSD Palermo,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 27,Crotone,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 27,Pescara,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 28,Juventus,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 28,Roma,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 28,Napoli,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 28,Lazio,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 28,Inter,0,1,6,"0,5650038","1,7594544686"
Serie A,Temporada2017,Jornada 28,Atalanta,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 28,Milan,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 28,Fiorentina,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 28,Sampdoria,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 28,Torino,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 28,Chievo,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 28,Udinese,1,3,1,"0,4849213","1,6240471913"
Serie A,Temporada2017,Jornada 28,Sassuolo,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 28,Bologna,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 28,Cagliari,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 28,Genoa,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 28,Empoli,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 28,SSD Palermo,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 28,Crotone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 28,Pescara,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 29,Juventus,0,0,8,"0,6703784","1,954976944"
Serie A,Temporada2017,Jornada 29,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 29,Napoli,0,2,6,"0,6027242","1,8270893838"
Serie A,Temporada2017,Jornada 29,Lazio,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 29,Inter,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 29,Atalanta,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 29,Milan,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 29,Fiorentina,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 29,Sampdoria,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 29,Torino,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 29,Chievo,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 29,Udinese,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 29,Bologna,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 29,Cagliari,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 29,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 29,Genoa,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 29,Empoli,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 29,SSD Palermo,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 29,Crotone,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 29,Pescara,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 30,Juventus,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 30,Roma,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 30,Napoli,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 30,Lazio,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 30,Atalanta,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 30,Inter,0,4,3,"0,4635225","1,5896637248"
Serie A,Temporada2017,Jornada 30,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 30,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 30,Sampdoria,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 30,Torino,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 30,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 30,Udinese,0,1,5,"0,4934563","1,6379677556"
Serie A,Temporada2017,Jornada 30,Cagliari,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 30,Bologna,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 30,Sassuolo,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 30,Genoa,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 30,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 30,Crotone,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 30,SSD Palermo,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 30,Pescara,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 31,Juventus,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 31,Roma,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 31,Napoli,0,2,6,"0,6027242","1,8270893838"
Serie A,Temporada2017,Jornada 31,Lazio,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 31,Atalanta,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 31,Milan,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 31,Inter,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 31,Fiorentina,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 31,Sampdoria,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 31,Torino,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 31,Udinese,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 31,Chievo,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 31,Cagliari,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 31,Bologna,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 31,Sassuolo,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 31,Genoa,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 31,Empoli,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 31,Crotone,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2017,Jornada 31,SSD Palermo,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2017,Jornada 31,Pescara,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 32,Juventus,0,3,6,"0,6404446","1,8973242422"
Serie A,Temporada2017,Jornada 32,Roma,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 32,Napoli,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 32,Lazio,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 32,Atalanta,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 32,Milan,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 32,Inter,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 32,Fiorentina,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 32,Torino,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 32,Sampdoria,0,7,0,"0,3620412","1,4362581146"
Serie A,Temporada2017,Jornada 32,Udinese,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 32,Chievo,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 32,Cagliari,3,3,2,"0,9608972","2,614040739"
Serie A,Temporada2017,Jornada 32,Sassuolo,0,1,5,"0,4934563","1,6379677556"
Serie A,Temporada2017,Jornada 32,Bologna,0,0,5,"0,4557359","1,5773337159"
Serie A,Temporada2017,Jornada 32,Genoa,0,5,1,"0,3581479","1,430677202"
Serie A,Temporada2017,Jornada 32,Empoli,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 32,Crotone,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 32,SSD Palermo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 32,Pescara,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 33,Juventus,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 33,Roma,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 33,Napoli,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 33,Lazio,0,6,1,"0,3958683","1,4856736414"
Serie A,Temporada2017,Jornada 33,Atalanta,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 33,Milan,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2017,Jornada 33,Inter,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 33,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 33,Torino,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 33,Sampdoria,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2017,Jornada 33,Udinese,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2017,Jornada 33,Chievo,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 33,Cagliari,0,9,0,"0,437482","1,5488024199"
Serie A,Temporada2017,Jornada 33,Sassuolo,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 33,Bologna,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 33,Genoa,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2017,Jornada 33,Empoli,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 33,Crotone,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 33,SSD Palermo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2017,Jornada 33,Pescara,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 34,Juventus,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2017,Jornada 34,Roma,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 34,Napoli,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 34,Lazio,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 34,Atalanta,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 34,Milan,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 34,Inter,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 34,Fiorentina,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 34,Torino,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 34,Sampdoria,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2017,Jornada 34,Udinese,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 34,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 34,Cagliari,0,6,2,"0,4674158","1,5958648261"
Serie A,Temporada2017,Jornada 34,Sassuolo,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2017,Jornada 34,Bologna,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2017,Jornada 34,Genoa,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 34,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 34,Crotone,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2017,Jornada 34,SSD Palermo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 34,Pescara,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 35,Juventus,0,3,3,"0,4258021","1,5308177963"
Serie A,Temporada2017,Jornada 35,Roma,0,2,6,"0,6027242","1,8270893838"
Serie A,Temporada2017,Jornada 35,Napoli,0,2,6,"0,6027242","1,8270893838"
Serie A,Temporada2017,Jornada 35,Lazio,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 35,Atalanta,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 35,Milan,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 35,Inter,0,0,5,"0,4557359","1,5773337159"
Serie A,Temporada2017,Jornada 35,Fiorentina,0,4,3,"0,4635225","1,5896637248"
Serie A,Temporada2017,Jornada 35,Torino,0,3,4,"0,4973496","1,6443572856"
Serie A,Temporada2017,Jornada 35,Sampdoria,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2017,Jornada 35,Udinese,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 35,Chievo,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2017,Jornada 35,Cagliari,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 35,Sassuolo,0,1,5,"0,4934563","1,6379677556"
Serie A,Temporada2017,Jornada 35,Bologna,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2017,Jornada 35,Genoa,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2017,Jornada 35,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 35,Crotone,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 35,SSD Palermo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2017,Jornada 35,Pescara,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2017,Jornada 36,Juventus,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 36,Roma,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2017,Jornada 36,Napoli,0,5,3,"0,5012429","1,6507717404"
Serie A,Temporada2017,Jornada 36,Lazio,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2017,Jornada 36,Atalanta,0,2,5,"0,5311767","1,7009326189"
Serie A,Temporada2017,Jornada 36,Milan,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 36,Fiorentina,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2017,Jornada 36,Inter,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2017,Jornada 36,Torino,0,4,1,"0,3204275","1,3777166123"
